comp_view,hdims,output_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,prot,weave,gconv,ecfp8,gnn,score
gconv,"[4406, 511]",1,5,0.22544479881926344,128,128,128,adam,0.005766517537326306,0.013303285067609227,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 48, 'pcnn_num_layers': 3}","{'dim': 366, 'update_pairs': False}",{'dim': 119},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 187}",-0.3914188639373964
gconv,"[575, 1632]",1,5,0.703634270294112,128,128,128,adagrad,0.081463086845657,0.0015987149049401339,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 26, 'pcnn_num_layers': 3}","{'dim': 393, 'update_pairs': False}",{'dim': 266},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 411}",-0.39496888170512773
gconv,"[2031, 2508]",1,5,0.4913705952247156,256,128,128,adadelta,0.015629620960101,0.03210195673454174,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 27, 'pcnn_num_layers': 3}","{'dim': 269, 'update_pairs': False}",{'dim': 340},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 261}",-0.4153822930544277
gconv,"[1686, 3922, 981]",1,5,0.01042355815906195,256,128,128,adadelta,0.11438531722862783,0.007405778739206015,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 17, 'pcnn_num_layers': 3}","{'dim': 311, 'update_pairs': False}",{'dim': 95},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 397}",-0.41940177131145673
gconv,"[844, 4408, 2489, 1257]",1,5,0.01175804509801469,256,128,128,adagrad,0.0027162365074495914,0.007740119990291131,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 13, 'pcnn_num_layers': 1}","{'dim': 165, 'update_pairs': False}",{'dim': 277},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 371}",-0.4255032840595783
gconv,[379],1,5,0.017159324749799643,256,128,128,rmsprop,0.09703459498497519,0.009600463477892882,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 10, 'pcnn_num_layers': 3}","{'dim': 79, 'update_pairs': False}",{'dim': 112},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 208}",-0.45551157511561635
gconv,"[2234, 919, 729, 4619]",1,5,0.03941540073380739,256,128,128,adadelta,0.003509167491181112,0.44428098829015705,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 36, 'pcnn_num_layers': 3}","{'dim': 375, 'update_pairs': False}",{'dim': 482},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 137}",-0.46057572347947673
gconv,"[1638, 1217]",1,5,0.35418829441244454,128,128,128,adadelta,0.5762424764954083,0.009580738122682298,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 33, 'pcnn_num_layers': 2}","{'dim': 161, 'update_pairs': False}",{'dim': 333},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 130}",-0.46858388923483263
gconv,[5000],1,5,1.0,128,128,128,adam,1.0,0.0001,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 50, 'pcnn_num_layers': 4}","{'dim': 64, 'update_pairs': False}",{'dim': 64},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 64}",-0.5050912170054361
gconv,"[4545, 2432, 1299]",1,5,0.40160796284201794,128,128,128,adadelta,0.21617913987318774,0.009823041408692028,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 46, 'pcnn_num_layers': 4}","{'dim': 402, 'update_pairs': False}",{'dim': 436},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 277}",-0.515524049155078
gconv,"[3329, 1935, 3877]",1,5,0.32031457935717106,256,128,128,sgd,0.00982734671515759,0.00019731860916633541,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 40, 'pcnn_num_layers': 1}","{'dim': 223, 'update_pairs': False}",{'dim': 486},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 406}",-0.5219433144043331
gconv,[256],1,5,0.01,256,128,128,adam,1.0,1.0,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 5, 'pcnn_num_layers': 1}","{'dim': 64, 'update_pairs': False}",{'dim': 64},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 512}",-0.5242506421272876
gconv,"[4680, 864, 4995, 1376]",1,5,0.06210998932353835,128,128,128,adamax,0.5522761430909137,0.24279719592336452,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 19, 'pcnn_num_layers': 3}","{'dim': 263, 'update_pairs': False}",{'dim': 167},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 473}",-0.5244537594889734
gconv,"[2412, 1800, 3956]",1,5,0.04832736005785588,128,128,128,adagrad,0.00012570237653930527,0.015943924636865527,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 15, 'pcnn_num_layers': 2}","{'dim': 378, 'update_pairs': False}",{'dim': 123},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 166}",-0.5475107709335362
gconv,"[3054, 2708, 4076]",1,5,0.8342644277851952,128,128,128,adagrad,0.047525273204242484,0.033502790454041066,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 16, 'pcnn_num_layers': 2}","{'dim': 340, 'update_pairs': False}",{'dim': 138},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 134}",-0.5676751547101541
gconv,"[1406, 795, 1017]",1,5,0.8057148561615582,256,128,128,adadelta,0.04670269032636108,0.00980693497382449,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 16, 'pcnn_num_layers': 2}","{'dim': 383, 'update_pairs': False}",{'dim': 305},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 324}",-0.5745831179091425
gconv,"[972, 3668]",1,5,0.41399293303807544,256,128,128,adagrad,0.0038502568938722777,0.03560045042342809,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 11, 'pcnn_num_layers': 2}","{'dim': 286, 'update_pairs': False}",{'dim': 251},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 369}",-0.5781907719237898
gconv,"[3966, 3180, 427, 3360]",1,5,0.018177711977663255,128,128,128,adadelta,0.0012548176099154628,0.00019764051372167182,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 12, 'pcnn_num_layers': 1}","{'dim': 485, 'update_pairs': False}",{'dim': 230},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 396}",-0.5992259257187497
gconv,"[471, 920, 4015]",1,5,0.5837823381595536,256,128,128,adadelta,0.3702912826012853,0.0032384512560681374,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 29, 'pcnn_num_layers': 3}","{'dim': 226, 'update_pairs': False}",{'dim': 320},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 121}",-0.6035953104245948
gconv,"[4445, 532]",1,5,0.7372313575978175,256,128,128,adadelta,0.027730142981654424,0.009763586175237102,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 31, 'pcnn_num_layers': 3}","{'dim': 70, 'update_pairs': False}",{'dim': 308},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 247}",-0.6037041411279854
gconv,"[3388, 1594, 951]",1,5,0.2140736282111756,128,128,128,adadelta,0.039362495938711405,0.0003564898891171144,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 36, 'pcnn_num_layers': 1}","{'dim': 470, 'update_pairs': False}",{'dim': 165},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 181}",-0.6276376975578407
gconv,[256],1,5,1.0,128,128,128,adam,0.0001,0.0001,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 5, 'pcnn_num_layers': 4}","{'dim': 512, 'update_pairs': False}",{'dim': 64},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 512}",-0.6716093290991354
gconv,[5000],1,5,0.18661339289617865,256,128,128,adadelta,1.0,0.0001,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 50, 'pcnn_num_layers': 4}","{'dim': 376, 'update_pairs': False}",{'dim': 512},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 417}",-0.7066166134972522
gconv,"[4102, 1462]",1,5,0.1964319798297879,128,128,128,adadelta,0.013721306866212701,0.009986876447657465,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 11, 'pcnn_num_layers': 4}","{'dim': 247, 'update_pairs': False}",{'dim': 115},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 150}",-0.75225075799112
gconv,"[4925, 4298, 2205]",1,5,0.6378468710796483,256,128,128,adam,0.002835918513120325,0.16446106594739213,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 45, 'pcnn_num_layers': 2}","{'dim': 326, 'update_pairs': False}",{'dim': 451},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 139}",-0.896257123027499
gconv,"[3339, 1697, 4202]",1,5,0.6270977431385186,128,128,128,adamax,0.00052275422698798,0.3969400567840394,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 8, 'pcnn_num_layers': 2}","{'dim': 77, 'update_pairs': False}",{'dim': 265},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 125}",-1.3234950090334892
gconv,[668],1,5,0.09047204803781721,128,128,128,rmsprop,0.4436374052728425,0.06785936193453306,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 44, 'pcnn_num_layers': 3}","{'dim': 499, 'update_pairs': False}",{'dim': 410},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 385}",-1.5714567020188173
gconv,"[4222, 1386, 4876, 571]",1,5,0.017050400936179523,256,128,128,rmsprop,0.0028088740337622146,0.04153464830033192,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 6, 'pcnn_num_layers': 2}","{'dim': 446, 'update_pairs': False}",{'dim': 235},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 106}",-2.1988286054352213
gconv,[2764],1,5,0.09473588005279188,128,128,128,adagrad,0.2012069485918163,0.07965671244142093,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 34, 'pcnn_num_layers': 4}","{'dim': 111, 'update_pairs': False}",{'dim': 510},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 303}",-3.572199389105272
gconv,"[2874, 4348, 1798]",1,5,0.5339945774148945,256,128,128,rmsprop,0.21284105041076948,0.012318667580214788,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 48, 'pcnn_num_layers': 3}","{'dim': 121, 'update_pairs': False}",{'dim': 497},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 494}",-5.058590574345024
gconv,"[2299, 4711]",1,5,0.40319487937133147,128,128,128,adagrad,0.2884569504832394,0.20729442842862017,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 42, 'pcnn_num_layers': 2}","{'dim': 91, 'update_pairs': False}",{'dim': 364},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 365}",-8.046903401214948
gconv,"[4382, 3756, 1703]",1,5,0.024723237317440368,256,128,128,adam,0.000588902191549713,0.5945994322675363,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 37, 'pcnn_num_layers': 1}","{'dim': 374, 'update_pairs': False}",{'dim': 218},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 386}",-10.699798573095157
gconv,[582],1,5,0.09128144015091953,256,128,128,adagrad,0.9871116100494026,1.0,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 50, 'pcnn_num_layers': 4}","{'dim': 64, 'update_pairs': False}",{'dim': 512},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 512}",-21.233081384340895
gconv,[2746],1,5,0.03961505146067506,256,128,128,adagrad,0.02855967566976138,0.6701046423979115,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 17, 'pcnn_num_layers': 2}","{'dim': 303, 'update_pairs': False}",{'dim': 490},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 306}",-37.47573203369579
gconv,"[291, 1437, 1688, 4171]",1,5,0.7608967609740841,128,128,128,adagrad,0.0003596946788204858,0.9766304184711794,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 38, 'pcnn_num_layers': 1}","{'dim': 341, 'update_pairs': False}",{'dim': 372},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 84}",-41.880497690310406
gconv,"[256, 256]",1,5,1.0,128,128,128,adagrad,1.0,0.0001,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 5, 'pcnn_num_layers': 4}","{'dim': 512, 'update_pairs': False}",{'dim': 64},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 64}",-106.33532950621209
gconv,[1937],1,5,0.01722339780522015,128,128,128,rmsprop,0.12220113945290935,0.19927568478598276,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 43, 'pcnn_num_layers': 4}","{'dim': 344, 'update_pairs': False}",{'dim': 511},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 342}",-4034.518258808529
gconv,"[4226, 1590, 832]",1,5,0.2146183139740423,256,128,128,rmsprop,0.007121530988872531,0.2605596674376646,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 47, 'pcnn_num_layers': 3}","{'dim': 197, 'update_pairs': False}",{'dim': 400},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 395}",-6001.364635027805
gconv,"[4709, 4474]",1,5,0.8481425792016681,256,128,128,rmsprop,1.0,1.0,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 16, 'pcnn_num_layers': 2}","{'dim': 64, 'update_pairs': False}",{'dim': 337},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 512}",-10000.0
gconv,"[3855, 1973]",1,5,0.21886797447645037,128,128,128,sgd,0.5066137056735648,0.0756183376899135,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 17, 'pcnn_num_layers': 3}","{'dim': 297, 'update_pairs': False}",{'dim': 308},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 470}",-10000.0
gconv,[2075],1,5,0.10543928257179552,256,128,128,sgd,0.00011723567081710454,0.2624979250725315,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 49, 'pcnn_num_layers': 4}","{'dim': 493, 'update_pairs': False}",{'dim': 499},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 313}",-10000.0
gconv,"[1293, 2282, 4817]",1,5,0.01,128,128,128,sgd,0.0001,1.0,"{'model_type': 'rnn', 'vocab_size': 9048, 'window': 11, 'dim': 41, 'pcnn_num_layers': 2}","{'dim': 402, 'update_pairs': False}",{'dim': 458},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 512}",-10000.0
