latent_dim,optimizer,optimizer__global__weight_decay,optimizer__global__lr,score
10,sgd,1.0,0.017269746749615445,-0.9999991059303284
10,sgd,1.0,0.0020913372014338388,-1.0000202655792236
10,sgd,1.0,0.11309213410562459,-1.0000332593917847
34,sgd,1.0,0.19798600065778485,-1.0000743865966797
16,sgd,1.0,0.006564250069381141,-1.0000749826431274
53,sgd,1.0,0.12195338052426755,-1.0002057552337646
79,sgd,1.0,1.0,-1.0003211498260498
10,sgd,1.0,0.10596300592838197,-1.0005635023117065
92,sgd,0.41840503963886333,0.4687007007724255,-1.0007880926132202
10,sgd,1.0,0.4228666465299915,-1.0010572671890259
10,sgd,1.0,0.8485925211164528,-1.002946138381958
10,sgd,1.0,0.0999595129147854,-1.0031131505966187
100,adagrad,0.23295174763881613,1.0,-1.0042201280593872
52,sgd,1.0,0.13465569717427073,-1.0066797733306885
10,sgd,0.3132725745412396,0.7354983098231448,-1.0074336528778076
10,sgd,1.0,0.14441971785473534,-1.0076613426208496
50,sgd,0.3048119783699185,0.0001,-1.01317298412323
47,sgd,1.0,0.22745376331376854,-1.0149004459381104
10,sgd,1.0,0.7766547331231403,-1.0208077430725098
89,sgd,1.0,0.4409021317470554,-1.0402436256408691
10,sgd,0.00022188209199993983,0.0018524762329788559,-1.0573270320892334
100,adagrad,1.0,0.047121364641852466,-1.0717060565948486
10,sgd,0.0001,1.0,-1.0784728527069092
15,sgd,0.0068422847996722725,0.37888093029331066,-1.0801935195922852
38,sgd,0.018908873038793208,0.0010621761329894647,-1.1007732152938843
46,sgd,1.0,0.4788814233220719,-1.1111446619033813
15,sgd,0.001986377759484606,0.10651300052472255,-1.1116546392440796
10,sgd,0.0001,0.024598571358744454,-1.1168569326400757
10,sgd,1.0,0.651590575226559,-1.1373728513717651
99,sgd,1.0,0.28185294283714646,-1.2325106859207153
25,sgd,0.005546920467998528,1.0,-1.2438594102859497
22,sgd,0.0017831325285466895,0.0035316405185876368,-1.2630650997161865
30,sgd,0.004836143382151514,0.008780586924479151,-1.294716715812683
10,adagrad,0.000557297879211004,0.3809651268412397,-1.3760931491851807
28,rmsprop,0.00010627772399670205,0.013528121618895264,-1.5618579387664795
10,adam,0.0001,0.0691431714899144,-1.6226826906204224
47,sgd,0.007644878827291429,1.0,-1.657748818397522
10,adam,0.0001,0.06354992708332556,-1.6628286838531494
15,adamax,0.023564708574338584,0.048597775414579956,-1.6908113956451416
42,sgd,0.005413353376610558,1.0,-1.6987415552139282
11,adam,0.0032364425030591407,0.18443575882685892,-1.7548283338546753
30,sgd,0.0016818141439115457,0.0010831243597063552,-1.8692044019699097
49,rmsprop,0.00012284263251323562,0.007628430624052182,-1.9726580381393433
33,adam,0.002775882830156703,0.006828737923188655,-2.001105308532715
10,adam,0.0001,0.41687709901372866,-2.015554189682007
26,adadelta,0.0020838284913125365,0.19087719068952066,-2.0791385173797607
25,adam,0.0001,0.007591349302061301,-2.093186378479004
54,sgd,0.004956316363672482,0.003929204505022857,-2.187931776046753
79,adagrad,0.022479137198520967,1.0,-2.251481294631958
64,rmsprop,0.0016641224366399693,0.01316679938783875,-2.5394532680511475
61,rmsprop,0.0001,0.011842980910576582,-2.543945550918579
100,rmsprop,0.010040342445163185,0.002476172740735938,-2.810274124145508
17,adam,0.00019890145095561424,0.47153197138874187,-2.8521535396575928
31,adadelta,0.0035615821384587594,0.04775118430165602,-2.8845791816711426
10,adam,0.006862414410858869,1.0,-2.938075304031372
100,sgd,0.01008013981190838,1.0,-3.121363401412964
12,adam,0.00033144622631278193,0.9657929764033725,-3.3170742988586426
96,sgd,0.007646880087639659,0.5407665241853007,-3.527211904525757
10,adagrad,0.0001,0.007795074647247555,-3.568380355834961
71,sgd,0.0021406864755936952,0.0012526187050480074,-3.6007044315338135
61,adagrad,0.0029130237156864457,0.4038801043112989,-3.7160286903381348
53,rmsprop,0.0001641508505759989,0.00117194854547623,-3.958397388458252
52,adadelta,0.008329823159593054,0.8864803751867755,-4.045933723449707
64,sgd,0.0002957200517979312,0.38208427699252645,-4.1790313720703125
85,adagrad,0.6535496795691167,0.018297382290843222,-4.878896713256836
71,sgd,0.0001,0.1263705355569003,-4.879086017608643
46,adamax,0.00012165368823983387,0.0025777926276072845,-5.016024589538574
50,adam,0.013729528906332032,0.4527391991788818,-5.156613349914551
24,adamax,0.01619127565236196,1.0,-5.2679219245910645
20,adagrad,0.00017989528186110478,0.008262497464682642,-5.426600933074951
14,sgd,0.006164327291373146,0.00033718924418961775,-5.514379501342773
97,adagrad,0.0001,0.18842121330349748,-5.738283157348633
69,rmsprop,0.0004575747309859833,0.04933771339290254,-7.206619739532471
74,adamax,0.00023507326237921935,0.011819801843969018,-7.972415924072266
40,sgd,0.0003127349114359313,0.0006262598343982842,-8.22121524810791
80,adadelta,0.00013698885785105936,0.03134151212422868,-8.425406455993652
17,adamax,0.023198653350248812,0.0008929514006810024,-9.137715339660645
10,adadelta,0.0001,0.0011655543538727287,-9.263132095336914
10,adadelta,1.0,0.009709931666144913,-10.185416221618652
50,adagrad,0.6036923296458963,0.011337337637089996,-10.19457721710205
51,adadelta,0.5708357416333588,0.12988438590259566,-10.206686019897461
26,adam,0.0002876691931430735,0.0006455810908644731,-11.528069496154785
12,adagrad,1.0,0.00028942186604114683,-11.634088516235352
88,rmsprop,0.0003855659884711411,0.06398993314856623,-11.992819786071777
14,adamax,0.02372467956005865,0.00024280155621839158,-12.222627639770508
13,adadelta,0.00020264344986400942,0.0003530828738089706,-12.467933654785156
93,adamax,0.0010747104394216393,0.18548743717781183,-12.80944538116455
99,sgd,0.022309474918002656,0.0002658212310736344,-19.818777084350586
