latent_dim,optimizer,optimizer__global__weight_decay,optimizer__global__lr,score
98,adagrad,0.05305602665600311,0.035681489556341726,-0.608997642993927
10,adadelta,0.004843943243585302,0.046654690052134136,-0.6243187189102173
93,sgd,0.0007331409093048193,0.059502262854911364,-0.6423246264457703
12,adadelta,0.003993394393711374,0.021030633915571213,-0.6912884712219238
11,adam,0.0032364425030591407,0.18443575882685892,-0.7299631237983704
14,adamax,0.00012175926686943746,0.0005989405158974522,-0.7365043759346008
18,adadelta,0.00017165391535223573,0.009095105499698688,-0.7737830877304077
21,rmsprop,0.00027249085115980823,0.00020164900660669567,-0.80799400806427
47,adam,0.0014405175781017213,0.0003702376169277349,-0.8798085451126099
87,adagrad,0.0053997184118316525,0.09903139044710578,-0.9025399088859558
37,rmsprop,0.00012824698308003057,0.0007564775820075141,-0.9523433446884155
74,adagrad,0.0006121638377286062,0.013666498875516532,-0.963911235332489
87,sgd,0.0001280834248173295,0.7535574699551657,-1.0120964050292969
60,rmsprop,0.36873061891093445,0.0006292053964986811,-1.0211355686187744
10,adam,1.0,0.0001,-1.0510730743408203
10,adamax,0.004330361464114338,1.0,-1.1092792749404907
62,rmsprop,0.1514431843748069,0.0008297873595361805,-1.1434134244918823
53,rmsprop,0.0001641508505759989,0.00117194854547623,-1.180927038192749
100,sgd,0.0001,0.0001,-1.2129095792770386
100,sgd,0.0001,0.0033171790264931006,-1.2967358827590942
51,adadelta,0.5708357416333588,0.12988438590259566,-1.311164140701294
83,adagrad,0.001640703880255046,0.21239731492860167,-1.3134465217590332
10,adam,0.8662984120790844,0.7562204771635236,-1.368558645248413
100,adagrad,0.0023760970094699827,0.8321552859968461,-1.3714174032211304
94,rmsprop,0.0017909937393907646,0.012536971491294213,-1.4598113298416138
10,rmsprop,0.0001,0.0001,-1.4909723997116089
72,rmsprop,0.0001,0.0012962610955153764,-1.4984887838363647
45,rmsprop,0.0030036024800925106,0.0003583830195130906,-1.5029348134994507
93,adagrad,0.00042323047794066765,0.048386861802198186,-1.5803433656692505
31,adadelta,0.0035615821384587594,0.04775118430165602,-1.6631989479064941
10,rmsprop,1.0,0.0001,-1.6742254495620728
94,rmsprop,0.003050789840803669,0.0018182821502494948,-1.775261402130127
36,adamax,0.0015939403711004595,0.0005380358086027842,-1.8448742628097534
88,adamax,0.20816774494442988,0.001236516445710446,-2.0617473125457764
48,adagrad,0.11594491408425192,0.004052289393762669,-2.144899606704712
100,adagrad,0.000247393124750734,0.09983617428853077,-2.214056968688965
33,adadelta,0.03689422265497532,0.16934003219145924,-2.2558257579803467
46,adamax,0.00012165368823983387,0.0025777926276072845,-2.3129420280456543
56,adam,0.3157664651019145,0.042209178719188355,-2.392565965652466
69,rmsprop,0.0004575747309859833,0.04933771339290254,-2.4411678314208984
62,adadelta,0.8775942760673041,0.019271583017733008,-2.5519139766693115
93,rmsprop,0.00013840856131762923,0.0160292319550279,-2.6104307174682617
89,rmsprop,0.006709064966032069,0.0004248920346218641,-2.8636467456817627
73,adamax,0.003005039929199022,0.09479282703577603,-2.8638792037963867
71,adadelta,0.00010586831562606052,0.012638989678221144,-3.0460503101348877
80,adadelta,0.00013698885785105936,0.03134151212422868,-3.523275375366211
100,adadelta,0.0685688521137023,1.0,-3.5585155487060547
82,adadelta,0.000621239738270252,0.960546345867201,-3.5639421939849854
95,adadelta,0.23026102522020903,0.17700613036921856,-3.6325016021728516
25,rmsprop,0.0001,0.0001,-3.7536540031433105
50,adam,0.013729528906332032,0.4527391991788818,-3.902390241622925
29,adam,0.19835666659139017,0.8540766731510634,-3.963146686553955
78,adam,0.7217394847805348,0.1246739725643261,-3.982185125350952
88,rmsprop,0.0003855659884711411,0.06398993314856623,-3.9988038539886475
74,adamax,0.00023507326237921935,0.011819801843969018,-4.617533206939697
10,adagrad,0.00888625335075328,0.0001,-9.127994537353516
10,adagrad,1.0,0.0001,-9.644946098327637
10,rmsprop,1.0,1.0,-10.352836608886719
94,adagrad,0.00016663235164309678,0.8958375839433294,-10.803765296936035
12,adagrad,1.0,0.0001,-11.525053024291992
100,adamax,0.3621649553297265,0.0001086236886477735,-13.684778213500977
16,rmsprop,0.0001,0.38778271449363916,-15.856623649597168
79,adagrad,0.28222833112111034,0.0019945394905726836,-19.304718017578125
100,adagrad,0.0001,1.0,-20.018537521362305
21,rmsprop,0.5955495990382936,0.6968253526982257,-20.577238082885742
100,adam,0.0001,1.0,-21.89348793029785
26,adagrad,1.0,0.0001,-24.081323623657227
28,adagrad,0.0010000416548205011,0.0001465826946123026,-24.874094009399414
42,adadelta,0.48560110475226176,0.0004232019708518939,-27.927749633789062
61,adagrad,0.001343763988543764,0.000385786950485228,-44.6092529296875
65,rmsprop,0.07409912226106855,0.5492207590611754,-64.47986602783203
78,rmsprop,0.7158487343054217,0.1633402105411121,-78.17741394042969
94,adagrad,1.0,0.0001,-87.61375427246094
100,adagrad,1.0,0.0001,-93.40117645263672
100,rmsprop,0.00032546012860767216,0.9912017526620899,-100.21124267578125
