comp_view,hdims,output_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,prot,weave,gconv,ecfp8,gnn,score
gconv,"[3304, 645, 2241]",1,5,0.06953327143072262,256,128,128,rmsprop,0.6196153119116552,0.013421070467201243,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 4}","{'dim': 394, 'update_pairs': False}",{'dim': 201},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 152}",-0.6258716126053544
gconv,"[3841, 3284, 2475]",1,5,0.04646706065086842,128,128,128,rmsprop,0.052794916877262676,0.0206106957194304,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 4}","{'dim': 109, 'update_pairs': False}",{'dim': 182},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 401}",-0.6475806373587444
gconv,"[4763, 2595, 2821]",1,5,0.012322290897458486,128,128,128,adamax,0.00013158471153484037,0.3408018183470354,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 265, 'update_pairs': False}",{'dim': 464},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 305}",-0.6478088181741095
gconv,"[3472, 3945, 3554, 4683]",1,5,0.05920197868734827,128,128,128,adam,0.00040170636884856496,0.07538772131445581,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 261, 'update_pairs': False}",{'dim': 426},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 354}",-0.6931174880008495
gconv,"[4587, 304, 4832, 1917]",1,5,0.14545661963092052,256,128,128,adamax,0.00011379021241583542,0.39637449896058,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 2}","{'dim': 509, 'update_pairs': False}",{'dim': 497},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 433}",-0.7097328725234064
gconv,"[2874, 4348, 1798]",1,5,0.5339945774148945,256,128,128,rmsprop,0.21284105041076948,0.012318667580214788,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 4}","{'dim': 317, 'update_pairs': False}",{'dim': 121},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 487}",-0.71538613832819
gconv,"[4982, 1837, 4499, 1786]",1,5,0.19729116364270888,128,128,128,adam,0.02640279594338735,0.158768377895456,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 382, 'update_pairs': False}",{'dim': 248},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 357}",-0.8679675492368807
gconv,"[4705, 5000]",1,5,0.025558534982174416,256,128,128,adagrad,0.0001,0.13684164372216875,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 4}","{'dim': 64, 'update_pairs': False}",{'dim': 272},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 457}",-0.8721902463199089
gconv,"[712, 4542]",1,5,0.01469758596743518,256,128,128,rmsprop,0.0015693523022319335,0.02175486952498597,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 339, 'update_pairs': False}",{'dim': 493},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 167}",-0.8855298110539465
gconv,"[2397, 4184, 2983]",1,5,0.6883501371028784,256,128,128,rmsprop,0.00892414920291006,0.014693177754759161,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 308, 'update_pairs': False}",{'dim': 139},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 236}",-1.3250690543565977
gconv,"[2960, 1495]",1,5,0.08900774691714879,128,128,128,rmsprop,0.2414450618514913,0.0777447137332304,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 2}","{'dim': 310, 'update_pairs': False}",{'dim': 345},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 394}",-1.9988956842889904
gconv,"[256, 4719, 3491]",1,5,0.01,256,128,128,adagrad,0.0001,1.0,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 512, 'update_pairs': False}",{'dim': 64},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 64}",-4.661116770235838
gconv,"[4523, 3064, 4782, 4003]",1,5,0.3568444498655163,256,128,128,adamax,0.4861455831584103,0.00039421512378791943,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 84, 'update_pairs': False}",{'dim': 170},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 87}",-8000.016938759263
gconv,[3630],1,5,0.06338537530162128,128,128,128,sgd,0.0009561987033168995,0.05896775687915557,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 1}","{'dim': 228, 'update_pairs': False}",{'dim': 245},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 222}",-10000.0
gconv,"[552, 4036, 4217, 3346]",1,5,0.1263163190502417,256,128,128,sgd,0.0005678413172651738,0.09684122400033444,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 2}","{'dim': 64, 'update_pairs': False}",{'dim': 169},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 82}",-10000.0
gconv,"[797, 3113, 4059]",1,5,0.10929001356951333,128,128,128,sgd,0.07518147416140297,0.02905575936727229,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 262, 'update_pairs': False}",{'dim': 103},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 506}",-10000.0
gconv,"[2425, 2299, 4711, 3949]",1,5,0.27035912483147395,256,128,128,sgd,0.011819801843969018,0.2884569504832394,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 436, 'update_pairs': False}",{'dim': 186},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 364}",-10000.0
gconv,"[3164, 2281, 3823]",1,5,0.071905947004044,128,128,128,sgd,0.5607396905111479,0.4630623730813589,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 340, 'update_pairs': False}",{'dim': 80},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 122}",-10000.0
