explain_mode,attn_heads,attn_layers,lin_dims,output_dim,latent_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,prot,ecfp8,weave,gconv,gnn,score
False,1,3,"[1799, 1732, 85]",1,512,5,0.18951215619484854,128,128,128,adam,0.0006023736257845901,0.17936440236256931,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 446, 'fingerprint_size': 2238, 'num_layers': 4}",-0.4357484391413352
False,4,3,[565],1,256,5,0.44120983799444247,256,128,128,adadelta,0.0005304096552812056,0.0009079719727643877,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 427, 'fingerprint_size': 2238, 'num_layers': 1}",-0.44775190966512957
False,8,1,"[513, 1195, 582]",1,256,5,0.24968280550292885,128,128,128,adam,0.23592088029765518,0.2414450618514913,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 388, 'fingerprint_size': 2238, 'num_layers': 2}",-0.45700915737356845
False,1,3,"[1759, 1521, 322]",1,256,5,0.165481970382308,128,128,128,adam,0.00013089658527915744,0.43027711619568837,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 97, 'fingerprint_size': 2238, 'num_layers': 4}",-0.45810293326175683
False,4,1,[142],1,256,5,0.4992215496127843,128,128,128,adadelta,0.00010413121292380631,0.00043999517034995885,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 228, 'fingerprint_size': 2238, 'num_layers': 4}",-0.46715619790571505
False,1,1,[295],1,256,5,0.27716692012805344,256,128,128,adam,0.9924351475466099,0.9073272881332047,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 75, 'fingerprint_size': 2238, 'num_layers': 4}",-0.4752916140446725
False,4,1,"[1594, 1312, 1699]",1,256,5,0.310866254708391,256,128,128,rmsprop,0.00013699467336479443,0.005527124691066265,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 179, 'fingerprint_size': 2238, 'num_layers': 2}",-0.483235938862408
False,8,3,"[116, 493]",1,256,5,0.49596259384706864,256,128,128,adam,0.4695414919828314,0.7703483063779676,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 171, 'fingerprint_size': 2238, 'num_layers': 1}",-0.49741407542479915
False,4,1,"[1853, 1575, 2000]",1,256,5,0.23835753427462056,128,128,128,adadelta,0.00038687307320012547,0.00010019971963859803,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 407, 'fingerprint_size': 2238, 'num_layers': 4}",-0.499502966800918
False,8,2,"[2039, 946, 1593]",1,256,5,0.23677236174805083,128,128,128,adadelta,0.00034510453587054655,0.0003686061497840078,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 89, 'fingerprint_size': 2238, 'num_layers': 3}",-0.5020859156243173
